barcode,itemNumber,title,cout,deweyClass,bibNumber,collcode,callNumber
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2006-04-20 18:45:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2006-06-07 17:54:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-04-14 15:57:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-08-23 11:05:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-12-04 16:12:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-01-17 16:00:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-02-19 13:28:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-09-17 11:29:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-10-27 15:25:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-12-10 15:52:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2009-01-14 17:56:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2009-11-10 18:35:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2011-01-12 13:16:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2011-03-19 17:32:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2011-08-25 17:52:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2012-06-05 14:52:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2012-09-29 12:45:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2013-01-12 12:24:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2013-04-28 13:42:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2013-05-30 19:22:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2013-06-10 13:20:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2013-10-08 14:56:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2014-01-18 12:05:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2014-09-08 12:02:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2014-10-19 13:25:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2014-12-05 10:31:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2015-04-17 11:20:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2015-08-18 19:14:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2015-11-06 12:50:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-01-04 14:00:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-01-31 13:17:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-04-17 14:10:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-07-22 10:46:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-11-16 19:06:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-12-08 11:42:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-12-30 17:45:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2017-02-05 14:07:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2017-08-13 14:11:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2018-12-30 14:42:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2019-02-13 18:42:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2019-08-03 10:21:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2019-12-19 17:19:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2020-01-05 16:17:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2020-03-04 15:36:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2020-09-04 17:03:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2020-11-18 16:24:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2021-02-10 15:30:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2021-08-12 17:57:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2021-09-11 13:25:00",746,119652,cs8,"746 M446F"
0000102859790,419862,"Macrame a new look at an ancient art","2006-02-11 11:32:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2006-06-18 12:34:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2007-04-25 14:58:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2007-10-05 10:43:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2008-02-27 18:11:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2008-05-21 18:06:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2008-09-25 14:03:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-01-14 17:56:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-07-01 15:05:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-08-27 12:28:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-09-22 17:29:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2010-06-02 12:11:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2010-09-08 16:23:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2010-10-15 17:13:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2011-02-20 17:49:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2011-07-11 17:05:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2012-02-10 14:58:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2012-06-05 12:42:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2012-07-26 11:41:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2012-10-16 11:59:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-01-25 18:01:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-02-24 13:31:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-03-10 14:56:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-04-11 14:13:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-05-31 13:07:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-07-05 12:09:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-08-03 14:00:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-08-22 19:28:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-10-08 19:02:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-10-16 13:06:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-10-29 17:58:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-11-24 13:14:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-04-03 17:01:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-05-27 11:38:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-07-22 18:59:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-08-26 13:32:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-10-06 17:46:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-11-17 16:40:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-02-17 17:49:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-05-08 10:23:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-06-03 14:31:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-06-26 17:23:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-09-04 14:18:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-10-07 11:29:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2016-12-03 14:11:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2017-03-21 16:03:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2017-05-08 16:42:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2017-07-10 13:18:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2017-08-13 14:11:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2018-04-20 17:12:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2018-12-16 16:21:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2018-12-28 14:33:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2019-03-29 17:15:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2019-06-07 11:23:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2019-06-29 12:24:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2019-11-04 13:40:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2019-12-11 14:03:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2019-12-29 14:39:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2020-01-19 16:16:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2020-11-14 13:56:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2021-11-08 10:26:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2022-02-22 17:38:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2022-04-13 17:26:00",746,731126,cs8,"746 Ac569M"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2006-05-23 19:20:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2006-10-18 18:38:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2007-03-22 19:02:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2007-07-23 15:52:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2007-10-09 19:33:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2008-04-03 11:21:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2008-09-11 19:54:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-01-05 17:37:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-01-21 15:10:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-07-03 15:19:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-08-26 13:22:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-09-23 10:58:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-10-05 15:44:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-10-25 14:44:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-11-25 13:39:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-02-21 16:20:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-06-13 13:57:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-07-22 15:46:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-09-20 19:08:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-10-15 17:12:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2011-02-20 17:49:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2011-08-25 17:52:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2011-11-10 10:33:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2012-01-09 18:32:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2012-02-28 13:35:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2012-06-29 14:49:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2012-07-26 11:37:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2013-03-10 14:56:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2013-10-16 17:19:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2013-11-08 13:54:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2014-11-04 14:13:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2014-12-05 10:31:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2015-02-18 12:49:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2015-07-15 15:46:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2015-11-06 12:50:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2016-01-04 14:00:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2016-06-22 16:12:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2016-09-17 15:56:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2016-12-03 14:11:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-01-06 15:04:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-02-21 14:05:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-03-21 16:03:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-06-14 13:41:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-07-10 15:38:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-08-02 13:24:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-09-03 16:23:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-10-11 14:14:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-10-28 12:22:00",746,707238,canf,"746 An245F"
